ssAmount,llAmount,llDelay,ssAmount_text,llAmount_text,llDelay_text,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,intro1.started,intro1.stopped,key1.keys,key1.rt,key1.started,key1.stopped,intro2.started,intro2.stopped,key2.keys,key2.rt,key2.started,key2.stopped,intro2_2.started,intro2_2.stopped,key2_2.keys,key2_2.rt,key2_2.started,key2_2.stopped,Intro2_3.started,Intro2_3.stopped,key2_3.keys,key2_3.rt,key2_3.started,key2_3.stopped,key3.keys,key3.rt,key3.started,key3.stopped,intro3.started,intro3.stopped,ss_am.started,ss_am.stopped,ss_del.started,ss_del.stopped,ll_am.started,ll_am.stopped,ll_del.started,ll_del.stopped,Intro4.started,Intro4.stopped,key4.keys,key4.rt,key4.started,key4.stopped,pregunta.started,pregunta.stopped,ssAm_P.started,ssAm_P.stopped,ssDel_P.started,ssDel_P.stopped,llAm_P.started,llAm_P.stopped,llDel_P.started,llDel_P.stopped,respP.keys,respP.corr,respP.rt,respP.started,respP.stopped,feedbackP.started,feedbackP.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,7.769959499826655,None,space,0.9218670001719147,8.253817799966782,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h47.07.171,ninosDelConv2,2022.1.3,59.952290009126195,
,,,,,,,,,,,,,,,,9.204658000031486,None,space,1.045183700043708,9.67182149994187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h47.07.171,ninosDelConv2,2022.1.3,59.952290009126195,
,,,,,,,,,,,,,,,,,,,,,,10.739503499818966,None,space,0.005466700065881014,11.206654999870807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h47.07.171,ninosDelConv2,2022.1.3,59.952290009126195,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.240040799835697,None,space,0.02881880011409521,11.707420399878174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h47.07.171,ninosDelConv2,2022.1.3,59.952290009126195,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.43346289987675846,12.224310199962929,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h47.07.171,ninosDelConv2,2022.1.3,59.952290009126195,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.757197299972177,None,11.757197299972177,None,11.757197299972177,None,11.757197299972177,None,11.757197299972177,None,12.675040799891576,None,space,0.9603375000879169,13.14190569985658,None,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h47.07.171,ninosDelConv2,2022.1.3,59.952290009126195,
10000,19000,89,"$ 10,000 ","$ 19,000 ",89 días,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.126182500040159,None,14.126182500040159,None,14.126182500040159,None,14.126182500040159,None,14.126182500040159,None,right,1,1.5405007000081241,14.626679599983618,None,16.1949147998821,None,001,,2022-07-08_09h47.07.171,ninosDelConv2,2022.1.3,59.952290009126195,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.19790339982137,None,19.19790339982137,None,19.19790339982137,None,19.19790339982137,None,19.19790339982137,None,right,1,0.14324140013195574,19.681700099958107,None,,,,,,,,,
