ssAmount,llAmount,llDelay,ssAmount_text,llAmount_text,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,intro1.started,intro1.stopped,key1.keys,key1.rt,key1.started,key1.stopped,intro2.started,intro2.stopped,key2.keys,key2.rt,key2.started,key2.stopped,intro2_2.started,intro2_2.stopped,key2_2.keys,key2_2.rt,key2_2.started,key2_2.stopped,Intro2_3.started,Intro2_3.stopped,key2_3.keys,key2_3.rt,key2_3.started,key2_3.stopped,key3.keys,key3.rt,key3.started,key3.stopped,intro3.started,intro3.stopped,ss_am.started,ss_am.stopped,ss_del.started,ss_del.stopped,ll_am.started,ll_am.stopped,ll_del.started,ll_del.stopped,Intro4.started,Intro4.stopped,key4.keys,key4.rt,key4.started,key4.stopped,pregunta.started,pregunta.stopped,ssAm_P.started,ssAm_P.stopped,ssDel_P.started,ssDel_P.stopped,llAm_P.started,llAm_P.stopped,llDel_P.started,llDel_P.stopped,respP.keys,respP.corr,respP.rt,respP.started,respP.stopped,feedbackP.started,feedbackP.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,8.13111580000259,None,space,0.5527131999842823,8.615465600043535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h39.35.380,ninosDelConv2,2022.1.3,59.95710668034662,
,,,,,,,,,,,,,,,9.198758099926636,None,space,0.5605504000559449,9.665865699993446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h39.35.380,ninosDelConv2,2022.1.3,59.95710668034662,
,,,,,,,,,,,,,,,,,,,,,10.24979340005666,None,space,0.01960579981096089,10.7169212999288,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h39.35.380,ninosDelConv2,2022.1.3,59.95710668034662,
,,,,,,,,,,,,,,,,,,,,,,,,,,,10.766996700083837,None,space,0.18744240002706647,11.234090799931437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h39.35.380,ninosDelConv2,2022.1.3,59.95710668034662,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.6705140999983996,11.918159000109881,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h39.35.380,ninosDelConv2,2022.1.3,59.95710668034662,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.45087040006183,None,11.45087040006183,None,11.45087040006183,None,11.45087040006183,None,11.45087040006183,None,12.618815500056371,None,space,0.15405699983239174,13.085962800076231,None,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h39.35.380,ninosDelConv2,2022.1.3,59.95710668034662,
10000,19000,89 días,"$ 10,000 ","$ 19,000 ",0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.269434100016952,None,13.269434100016952,None,13.269434100016952,None,13.269434100016952,None,13.269434100016952,None,right,1,1.0115368999540806,13.769986799918115,None,14.804584000026807,None,001,,2022-07-08_09h39.35.380,ninosDelConv2,2022.1.3,59.95710668034662,
10000,109000,9 días,"$ 10,000 ","$ 109,000 ",0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.807677699951455,None,17.807677699951455,None,17.807677699951455,None,17.807677699951455,None,17.807677699951455,None,left,1,0.2621290998067707,18.291104800067842,None,18.574724399950355,None,001,,2022-07-08_09h39.35.380,ninosDelConv2,2022.1.3,59.95710668034662,
