key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,1.624,space,7.866,space,2.99,space,2.025,right,3.921,space,4.022,left,0,7.192,0,0,0,2,1,10000,19000,89,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,9.949,0,1,1,0,1,10000,109000,9,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,2.882,0,2,2,1,1,25000,35000,150,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,g,106.637,right,0,2.557,0,0,0,87,1,25000,0,75000,151
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,left,1,3.135,0,1,1,42,1,5000,0,56000,29
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,right,1,2.516,0,2,2,61,1,25000,0,55000,6
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,left,0,1.889,0,3,3,55,1,5000,0,14000,149
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,left,0,3.233,0,4,4,27,1,10000,0,61000,150
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,left,1,2.551,0,5,5,13,1,10000,0,111000,30
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,right,1,1.898,0,6,6,43,1,5000,0,106000,29
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,left,0,1.406,0,7,7,86,1,25000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,left,1,2.069,0,8,8,8,1,10000,0,111000,10
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,left,0,1.546,0,9,9,58,1,5000,0,106000,152
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,right,1,4.838,0,10,10,40,1,5000,0,14000,31
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,left,1,2.859,0,11,11,5,1,10000,0,19000,11
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,right,1,3.157,0,12,12,23,1,10000,0,110000,90
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,right,1,3.371,0,13,13,79,1,25000,0,150000,61
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,left,1,5.007,0,14,14,18,1,10000,0,110000,60
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,left,1,3.321,0,15,15,11,1,10000,0,39000,29
,,,,,,,,,,,,,,,,,,,,,,,001,527,2022-03-28_17h35.10.512,tareaTDv3,2020.2.5,iPad,60,,,left,0,6.307,0,16,16,89,1,25000,0,150000,150
