key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,1.3732,space,2.0447,space,0.6615,space,3.9313,right,1.5264,space,0.8921,left,0,5.0891,0,0,0,1,1,25000,35000,150,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,3.6487,0,1,1,2,1,10000,19000,89,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1,4.1229,0,2,2,0,1,10000,109000,9,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,g,186.8911,right,0,4.9353,0,0,0,75,1,25000,0,35000,60
,,,,,,,,,,,,,,,,,,,,,,,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.2747,0,1,1,22,1,10000,0,61000,89
,,,,,,,,,,,,,,,,,,,,,,,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,4.4993,0,2,2,23,1,10000,0,110000,90
,,,,,,,,,,,,,,,,,,,,,,,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,4.3382,0,3,3,50,1,5000,0,15000,91
,,,,,,,,,,,,,,,,,,,,,,,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.7697,0,4,4,64,1,25000,0,150000,4
,,,,,,,,,,,,,,,,,,,,,,,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.6089,0,5,5,56,1,5000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,4.5843,0,6,6,86,1,25000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.7489,0,7,7,89,1,25000,0,150000,150
,,,,,,,,,,,,,,,,,,,,,,,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,5.6526,0,8,8,11,1,10000,0,39000,29
,,,,,,,,,,,,,,,,,,,,,,,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.5949,0,9,9,29,1,10000,0,151000,151
,,,,,,,,,,,,,,,,,,,,,,,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.9332,0,10,10,60,1,25000,0,35000,5
,,,,,,,,,,,,,,,,,,,,,,,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.3431,0,11,11,12,1,10000,0,60000,29
,,,,,,,,,,,,,,,,,,,,,,,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.3878,0,12,12,2,1,10000,0,61000,4
,,,,,,,,,,,,,,,,,,,,,,,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.4984,0,13,13,69,1,25000,0,150000,9
,,,,,,,,,,,,,,,,,,,,,,,002,698,2022-03-28_17h34.15.662,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.1674,0,14,14,49,1,5000,0,149000,59
