key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.6701,0,13,13,74,1,25000,0,150000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.1869,0,14,14,33,1,5000,0,104000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.3378,0,15,15,61,1,25000,0,55000,6,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.2462,0,16,16,24,1,10000,0,149000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.9451,0,17,17,51,1,5000,0,35000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,1,12.7852,0,18,18,9,1,10000,0,151000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.8351,0,19,19,31,1,5000,0,35000,6,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.5914,0,20,20,52,1,5000,0,56000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.761,0,21,21,83,1,25000,0,125000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.8238,0,22,22,11,1,10000,0,39000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.4785,0,23,23,44,1,5000,0,150000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.2557,0,24,24,54,1,5000,0,150000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.1023,0,25,25,1,1,10000,0,39000,6,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,6.1415,0,26,26,13,1,10000,0,111000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.0789,0,27,27,3,1,10000,0,109000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.4854,0,28,28,15,1,10000,0,20000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.8548,0,29,29,39,1,5000,0,149000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.4286,0,30,30,84,1,25000,0,150000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,6.0545,0,31,31,88,1,25000,0,125000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.7691,0,32,32,10,1,10000,0,21000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.1404,0,33,33,86,1,25000,0,55000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.2506,0,34,34,56,1,5000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,6.4898,0,35,35,73,1,25000,0,125000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,1,8.4611,0,36,36,34,1,5000,0,151000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.0705,0,37,37,60,1,25000,0,35000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.9195,0,38,38,53,1,5000,0,104000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.0374,0,39,39,67,1,25000,0,75000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.5914,0,40,40,28,1,10000,0,109000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.7104,0,41,41,8,1,10000,0,111000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.9533,0,42,42,21,1,10000,0,40000,91,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.0009,0,43,43,70,1,25000,0,35000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.1047,0,44,44,55,1,5000,0,14000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,6.8622,0,45,45,50,1,5000,0,15000,91,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.971,0,46,46,82,1,25000,0,75000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.0182,0,47,47,20,1,10000,0,20000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.8935,0,48,48,17,1,10000,0,60000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.6735,0,49,49,45,1,5000,0,15000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.9859,0,50,50,25,1,10000,0,10000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.7411,0,51,51,32,1,5000,0,54000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.1714,0,52,52,27,1,10000,0,61000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.7517,0,53,53,64,1,25000,0,150000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.4557,0,54,54,6,1,10000,0,40000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.7779,0,55,55,46,1,5000,0,36000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.5757,0,56,56,59,1,5000,0,151000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.9913,0,57,57,7,1,10000,0,59000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.583,0,58,58,19,1,10000,0,149000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.9031,0,59,59,4,1,10000,0,150000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.9686,0,60,60,58,1,5000,0,106000,152,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.7014,0,61,61,77,1,25000,0,75000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.703,0,62,62,41,1,5000,0,35000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.5071,0,63,63,48,1,5000,0,105000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,1,0.551,0,64,64,63,1,25000,0,125000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.6245,0,65,65,57,1,5000,0,55000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.9525,0,66,66,18,1,10000,0,110000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.835,0,67,67,71,1,25000,0,55000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.5185,0,68,68,79,1,25000,0,150000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.0129,0,69,69,81,1,25000,0,55000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.4361,0,70,70,69,1,25000,0,150000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.9754,0,71,71,12,1,10000,0,60000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.5022,0,72,72,36,1,5000,0,36000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.1572,0,73,73,23,1,10000,0,110000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.9098,0,74,74,75,1,25000,0,35000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.7236,0,75,75,42,1,5000,0,56000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.3909,0,76,76,80,1,25000,0,35000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.6515,0,77,77,26,1,10000,0,39000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.4408,0,78,78,49,1,5000,0,149000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.2211,0,79,79,0,1,10000,0,20000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.7359,0,80,80,66,1,25000,0,55000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,5.0589,0,81,81,35,1,5000,0,15000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.8592,0,82,82,40,1,5000,0,14000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.3672,0,83,83,47,1,5000,0,56000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.2863,0,84,84,76,1,25000,0,55000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.0041,0,85,85,85,1,25000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,left,0,6.6225,0,86,86,16,1,10000,0,39000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.8016,0,87,87,68,1,25000,0,125000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.5228,0,88,88,72,1,25000,0,75000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,right,0,0.7576,0,89,89,2,1,10000,0,61000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,59,2022-06-02_18h40.32.549,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,,space,1.2706
