key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,3.1509,space,1.6762,space,3.3044,space,8.5278,right,3.1377,space,2.3347,left,0,6.3835,0,0,0,2,1,10000,19000,89,002,700,2022-06-02_18h16.33.365,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,5.9974,0,1,1,0,1,10000,109000,9,002,700,2022-06-02_18h16.33.365,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,5.5941,0,2,2,1,1,25000,35000,150,002,700,2022-06-02_18h16.33.365,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,700,2022-06-02_18h16.33.365,tareaTDv3,2020.2.5,MacIntel,60,g,7.9492,left,1,3.9393,0,0,0,17,1,10000,0,60000,60
,,,,,,,,,,,,,,,,,,,,,,,002,700,2022-06-02_18h16.33.365,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.2579,0,1,1,46,1,5000,0,36000,61
,,,,,,,,,,,,,,,,,,,,,,,002,700,2022-06-02_18h16.33.365,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.1351,0,2,2,16,1,10000,0,39000,59
,,,,,,,,,,,,,,,,,,,,,,,002,700,2022-06-02_18h16.33.365,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.471,0,3,3,69,1,25000,0,150000,9
,,,,,,,,,,,,,,,,,,,,,,,002,700,2022-06-02_18h16.33.365,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,2.5439,0,4,4,20,1,10000,0,20000,90
,,,,,,,,,,,,,,,,,,,,,,,002,700,2022-06-02_18h16.33.365,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.5583,0,5,5,89,1,25000,0,150000,150
,,,,,,,,,,,,,,,,,,,,,,,002,700,2022-06-02_18h16.33.365,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.3003,0,6,6,40,1,5000,0,14000,31
,,,,,,,,,,,,,,,,,,,,,,,002,700,2022-06-02_18h16.33.365,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.61,0,7,7,11,1,10000,0,39000,29
,,,,,,,,,,,,,,,,,,,,,,,002,700,2022-06-02_18h16.33.365,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,1.1672,0,8,8,70,1,25000,0,35000,30
,,,,,,,,,,,,,,,,,,,,,,,002,700,2022-06-02_18h16.33.365,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.9927,0,9,9,34,1,5000,0,151000,4
,,,,,,,,,,,,,,,,,,,,,,,002,700,2022-06-02_18h16.33.365,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.4911,0,10,10,64,1,25000,0,150000,4
,,,,,,,,,,,,,,,,,,,,,,,002,700,2022-06-02_18h16.33.365,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.3844,0,11,11,77,1,25000,0,75000,59
