key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate
space,1.7732,space,0.4404,space,0.0791,space,0.1727,left,3.1783,space,27.2097,left,0,2.1602,0,0,0,1,1,25000,35000,150,002,1053442021,2022-06-02_18h30.46.830,tareaTDv3,2020.2.5,Win32,60
,,,,,,,,,,,,left,1,1.0844,0,1,1,0,1,10000,109000,9,002,1053442021,2022-06-02_18h30.46.830,tareaTDv3,2020.2.5,Win32,60
,,,,,,,,,,,,left,0,2.7135,0,2,2,2,1,10000,19000,89,002,1053442021,2022-06-02_18h30.46.830,tareaTDv3,2020.2.5,Win32,60
