key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,0.692,space,0.2236,space,2.1399,space,1.739,left,3.7889,space,1.0871,right,0,3.7056,0,0,0,1,1,25000,35000,150,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,3.1024,0,1,1,0,1,10000,109000,9,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,3.084,0,2,2,2,1,10000,19000,89,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,g,10.6889,left,1,1.6733,0,0,0,87,1,25000,0,75000,151
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.1361,0,1,1,77,1,25000,0,75000,59
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.6054,0,2,2,46,1,5000,0,36000,61
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.9628,0,3,3,12,1,10000,0,60000,29
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.6192,0,4,4,41,1,5000,0,35000,31
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.0218,0,5,5,9,1,10000,0,151000,11
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,3.5189,0,6,6,25,1,10000,0,10000,150
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.7486,0,7,7,81,1,25000,0,55000,90
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.2722,0,8,8,18,1,10000,0,110000,60
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.9069,0,9,9,65,1,25000,0,35000,11
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.723,0,10,10,43,1,5000,0,106000,29
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.4892,0,11,11,22,1,10000,0,61000,89
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.6578,0,12,12,78,1,25000,0,125000,59
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.8679,0,13,13,79,1,25000,0,150000,61
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.1663,0,14,14,34,1,5000,0,151000,4
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.8501,0,15,15,8,1,10000,0,111000,10
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.5046,0,16,16,17,1,10000,0,60000,60
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.671,0,17,17,39,1,5000,0,149000,10
,,,,,,,,,,,,,,,,,,,,,,,002,577,2022-06-02_18h27.18.265,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,7.1171,0,18,18,82,1,25000,0,75000,90
