key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,0.6956,space,0.4057,space,1.8934,space,0.3678,right,2.5855,space,2.4772,left,0,2.2777,0,0,0,1,1,25000,35000,150,002,335,2022-03-28_17h42.03.832,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,4.3306,0,1,1,0,1,10000,109000,9,002,335,2022-03-28_17h42.03.832,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,2.6463,0,2,2,2,1,10000,19000,89,002,335,2022-03-28_17h42.03.832,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,335,2022-03-28_17h42.03.832,tareaTDv3,2020.2.5,Win32,60,g,157.2639,left,0,17.7897,0,0,0,55,1,5000,0,14000,149
,,,,,,,,,,,,,,,,,,,,,,,002,335,2022-03-28_17h42.03.832,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.9374,0,1,1,30,1,5000,0,16000,4
,,,,,,,,,,,,,,,,,,,,,,,002,335,2022-03-28_17h42.03.832,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.3714,0,2,2,44,1,5000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,002,335,2022-03-28_17h42.03.832,tareaTDv3,2020.2.5,Win32,60,,,left,1,10.3103,0,3,3,46,1,5000,0,36000,61
,,,,,,,,,,,,,,,,,,,,,,,002,335,2022-03-28_17h42.03.832,tareaTDv3,2020.2.5,Win32,60,,,right,1,7.6395,0,4,4,14,1,10000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,002,335,2022-03-28_17h42.03.832,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.2422,0,5,5,27,1,10000,0,61000,150
,,,,,,,,,,,,,,,,,,,,,,,002,335,2022-03-28_17h42.03.832,tareaTDv3,2020.2.5,Win32,60,,,left,0,13.6973,0,6,6,57,1,5000,0,55000,151
