key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,35.9471,space,1.1811,space,0.0892,space,1.9475,right,3.5841,space,1.221,right,0,0.9627,0,0,0,0,1,10000,109000,9,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,3.5438,0,1,1,1,1,25000,35000,150,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,3.2589,0,2,2,2,1,10000,19000,89,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,g,5.5973,left,1,2.6757,0,0,0,47,1,5000,0,56000,60
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.6384,0,1,1,69,1,25000,0,150000,9
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.5735,0,2,2,36,1,5000,0,36000,9
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.051,0,3,3,6,1,10000,0,40000,10
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.9844,0,4,4,24,1,10000,0,149000,89
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.0517,0,5,5,71,1,25000,0,55000,30
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.5416,0,6,6,66,1,25000,0,55000,11
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,1,9.3054,0,7,7,86,1,25000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.9851,0,8,8,13,1,10000,0,111000,30
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.587,0,9,9,33,1,5000,0,104000,5
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.1932,0,10,10,72,1,25000,0,75000,31
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.6231,0,11,11,64,1,25000,0,150000,4
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.0811,0,12,12,80,1,25000,0,35000,90
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.5839,0,13,13,63,1,25000,0,125000,4
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,0,5.361,0,14,14,26,1,10000,0,39000,150
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.4343,0,15,15,61,1,25000,0,55000,6
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.3895,0,16,16,67,1,25000,0,75000,10
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.9354,0,17,17,7,1,10000,0,59000,9
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,0,5.2909,0,18,18,73,1,25000,0,125000,31
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.2719,0,19,19,15,1,10000,0,20000,59
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.1558,0,20,20,68,1,25000,0,125000,9
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.2112,0,21,21,50,1,5000,0,15000,91
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.912,0,22,22,52,1,5000,0,56000,89
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.0178,0,23,23,51,1,5000,0,35000,89
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.4843,0,24,24,45,1,5000,0,15000,61
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.3959,0,25,25,30,1,5000,0,16000,4
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.753,0,26,26,77,1,25000,0,75000,59
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.6072,0,27,27,0,1,10000,0,20000,5
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.4784,0,28,28,4,1,10000,0,150000,5
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.9576,0,29,29,37,1,5000,0,56000,9
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.6175,0,30,30,17,1,10000,0,60000,60
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.0874,0,31,31,25,1,10000,0,10000,150
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.6738,0,32,32,8,1,10000,0,111000,10
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.0677,0,33,33,20,1,10000,0,20000,90
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.2217,0,34,34,41,1,5000,0,35000,31
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.0257,0,35,35,14,1,10000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.3241,0,36,36,29,1,10000,0,151000,151
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.9966,0,37,37,78,1,25000,0,125000,59
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.7578,0,38,38,19,1,10000,0,149000,61
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.2421,0,39,39,18,1,10000,0,110000,60
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.1573,0,40,40,10,1,10000,0,21000,31
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,0,0.836,0,41,41,27,1,10000,0,61000,150
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.6073,0,42,42,74,1,25000,0,150000,29
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.3686,0,43,43,81,1,25000,0,55000,90
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.7502,0,44,44,3,1,10000,0,109000,5
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.3589,0,45,45,84,1,25000,0,150000,89
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.1032,0,46,46,88,1,25000,0,125000,149
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.5179,0,47,47,62,1,25000,0,75000,5
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.0019,0,48,48,85,1,25000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.1898,0,49,49,32,1,5000,0,54000,5
,,,,,,,,,,,,,,,,,,,,,,,002,10769033267,2022-06-02_18h16.18.933,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.4333,0,50,50,43,1,5000,0,106000,29
