key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.04,0,75,75,45,1,5000,0,15000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.335,0,76,76,72,1,25000,0,75000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.4385,0,77,77,77,1,25000,0,75000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.2875,0,78,78,32,1,5000,0,54000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.4914,0,79,79,8,1,10000,0,111000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.1669,0,80,80,27,1,10000,0,61000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.3455,0,81,81,71,1,25000,0,55000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.4869,0,82,82,54,1,5000,0,150000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.6064,0,83,83,2,1,10000,0,61000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.2778,0,84,84,85,1,25000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.421,0,85,85,69,1,25000,0,150000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.364,0,86,86,26,1,10000,0,39000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.6817,0,87,87,73,1,25000,0,125000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.0006,0,88,88,55,1,5000,0,14000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.7061,0,89,89,82,1,25000,0,75000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,426,2022-03-28_17h45.04.962,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,right,0.4481
