key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,11.2543,0,34,34,28,1,10000,0,109000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,6.3087,0,35,35,42,1,5000,0,56000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.7059,0,36,36,8,1,10000,0,111000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.1415,0,37,37,38,1,5000,0,104000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,1.0884,0,38,38,22,1,10000,0,61000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.3781,0,39,39,52,1,5000,0,56000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.156,0,40,40,24,1,10000,0,149000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.3237,0,41,41,37,1,5000,0,56000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.5227,0,42,42,5,1,10000,0,19000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.0032,0,43,43,56,1,5000,0,35000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.0576,0,44,44,55,1,5000,0,14000,149,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.0671,0,45,45,50,1,5000,0,15000,91,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.0699,0,46,46,16,1,10000,0,39000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.0107,0,47,47,67,1,25000,0,75000,10,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.0393,0,48,48,34,1,5000,0,151000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,4.6144,0,49,49,73,1,25000,0,125000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,1.2709,0,50,50,12,1,10000,0,60000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.0629,0,51,51,3,1,10000,0,109000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.5247,0,52,52,2,1,10000,0,61000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,4.3895,0,53,53,20,1,10000,0,20000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.0027,0,54,54,36,1,5000,0,36000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.0899,0,55,55,71,1,25000,0,55000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.0621,0,56,56,79,1,25000,0,150000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.0085,0,57,57,63,1,25000,0,125000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,0.0718,0,58,58,41,1,5000,0,35000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.0216,0,59,59,51,1,5000,0,35000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.0439,0,60,60,43,1,5000,0,106000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.0386,0,61,61,82,1,25000,0,75000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,0.0566,0,62,62,53,1,5000,0,104000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.0067,0,63,63,7,1,10000,0,59000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.0892,0,64,64,44,1,5000,0,150000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.0674,0,65,65,35,1,5000,0,15000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.0928,0,66,66,11,1,10000,0,39000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.1006,0,67,67,4,1,10000,0,150000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.0076,0,68,68,62,1,25000,0,75000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,0.119,0,69,69,74,1,25000,0,150000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.0693,0,70,70,23,1,10000,0,110000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.0081,0,71,71,61,1,25000,0,55000,6,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.0901,0,72,72,40,1,5000,0,14000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.0807,0,73,73,48,1,5000,0,105000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.9184,0,74,74,59,1,5000,0,151000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.053,0,75,75,45,1,5000,0,15000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.0798,0,76,76,19,1,10000,0,149000,61,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.0758,0,77,77,31,1,5000,0,35000,6,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.02,0,78,78,64,1,25000,0,150000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.0889,0,79,79,80,1,25000,0,35000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.0582,0,80,80,21,1,10000,0,40000,91,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.0059,0,81,81,15,1,10000,0,20000,59,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.1024,0,82,82,30,1,5000,0,16000,4,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,0.1193,0,83,83,81,1,25000,0,55000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.0556,0,84,84,18,1,10000,0,110000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.0115,0,85,85,13,1,10000,0,111000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.0908,0,86,86,29,1,10000,0,151000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,0.1383,0,87,87,86,1,25000,0,55000,151,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.1069,0,88,88,10,1,10000,0,21000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,0.2263,0,89,89,76,1,25000,0,55000,60,,
,,,,,,,,,,,,,,,,,,,,,,,002,1000697575,2022-06-02_18h17.53.431,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,right,0.1123
