key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,3.5972,space,0.6333,space,0.3605,space,2.1294,right,3.0628,space,0.5434,right,1,3.0581,0,0,0,0,1,10000,109000,9,001,175,2022-03-28_18h53.48.571,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,5.1333,0,1,1,1,1,25000,35000,150,001,175,2022-03-28_18h53.48.571,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,2.8106,0,2,2,2,1,10000,19000,89,001,175,2022-03-28_18h53.48.571,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,001,175,2022-03-28_18h53.48.571,tareaTDv3,2020.2.5,Win32,60,g,3.1401,right,1,2.537,0,0,0,26,1,10000,0,39000,150
,,,,,,,,,,,,,,,,,,,,,,,001,175,2022-03-28_18h53.48.571,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.7861,0,1,1,3,1,10000,0,109000,5
,,,,,,,,,,,,,,,,,,,,,,,001,175,2022-03-28_18h53.48.571,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.4079,0,2,2,73,1,25000,0,125000,31
,,,,,,,,,,,,,,,,,,,,,,,001,175,2022-03-28_18h53.48.571,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.946,0,3,3,13,1,10000,0,111000,30
,,,,,,,,,,,,,,,,,,,,,,,001,175,2022-03-28_18h53.48.571,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.5286,0,4,4,55,1,5000,0,14000,149
,,,,,,,,,,,,,,,,,,,,,,,001,175,2022-03-28_18h53.48.571,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.5794,0,5,5,14,1,10000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,001,175,2022-03-28_18h53.48.571,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.499,0,6,6,53,1,5000,0,104000,90
,,,,,,,,,,,,,,,,,,,,,,,001,175,2022-03-28_18h53.48.571,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.3372,0,7,7,50,1,5000,0,15000,91
