key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,3.8029,space,0.4791,space,1.6269,space,3.8142,right,2.0649,space,0.9286,left,0,3.1753,0,0,0,1,1,25000,35000,150,002,77,2022-06-02_18h17.14.428,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,4.763,0,1,1,2,1,10000,19000,89,002,77,2022-06-02_18h17.14.428,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,16.913,0,2,2,0,1,10000,109000,9,002,77,2022-06-02_18h17.14.428,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,77,2022-06-02_18h17.14.428,tareaTDv3,2020.2.5,Win32,60,g,21.9902,left,1,2.8265,0,0,0,73,1,25000,0,125000,31
,,,,,,,,,,,,,,,,,,,,,,,002,77,2022-06-02_18h17.14.428,tareaTDv3,2020.2.5,Win32,60,,,left,1,5.1889,0,1,1,89,1,25000,0,150000,150
,,,,,,,,,,,,,,,,,,,,,,,002,77,2022-06-02_18h17.14.428,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.375,0,2,2,67,1,25000,0,75000,10
,,,,,,,,,,,,,,,,,,,,,,,002,77,2022-06-02_18h17.14.428,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.8647,0,3,3,12,1,10000,0,60000,29
,,,,,,,,,,,,,,,,,,,,,,,002,77,2022-06-02_18h17.14.428,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.8691,0,4,4,55,1,5000,0,14000,149
,,,,,,,,,,,,,,,,,,,,,,,002,77,2022-06-02_18h17.14.428,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.2053,0,5,5,15,1,10000,0,20000,59
,,,,,,,,,,,,,,,,,,,,,,,002,77,2022-06-02_18h17.14.428,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.8303,0,6,6,53,1,5000,0,104000,90
,,,,,,,,,,,,,,,,,,,,,,,002,77,2022-06-02_18h17.14.428,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.2987,0,7,7,23,1,10000,0,110000,90
,,,,,,,,,,,,,,,,,,,,,,,002,77,2022-06-02_18h17.14.428,tareaTDv3,2020.2.5,Win32,60,,,left,1,6.4778,0,8,8,71,1,25000,0,55000,30
