key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,2.4999,space,0.5088,space,0.4007,space,0.2668,right,1.9259,space,1.5842,left,0,1.6525,0,0,0,2,1,10000,19000,89,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,1.5233,0,1,1,1,1,25000,35000,150,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,0.3504,0,2,2,0,1,10000,109000,9,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,g,1.6699,right,0,5.7591,0,0,0,80,1,25000,0,35000,90
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.4041,0,1,1,11,1,10000,0,39000,29
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.717,0,2,2,66,1,25000,0,55000,11
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.2122,0,3,3,21,1,10000,0,40000,91
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.5553,0,4,4,35,1,5000,0,15000,11
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.9838,0,5,5,36,1,5000,0,36000,9
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.479,0,6,6,62,1,25000,0,75000,5
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.335,0,7,7,19,1,10000,0,149000,61
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.4681,0,8,8,72,1,25000,0,75000,31
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.7841,0,9,9,69,1,25000,0,150000,9
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.2873,0,10,10,20,1,10000,0,20000,90
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,right,1,0.9023,0,11,11,38,1,5000,0,104000,10
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.1946,0,12,12,59,1,5000,0,151000,150
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.7171,0,13,13,30,1,5000,0,16000,4
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.5221,0,14,14,15,1,10000,0,20000,59
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.9721,0,15,15,33,1,5000,0,104000,5
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.5586,0,16,16,0,1,10000,0,20000,5
,,,,,,,,,,,,,,,,,,,,,,,002,1053442021,2022-06-02_18h32.45.698,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.5891,0,17,17,46,1,5000,0,36000,61
