key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,4.811,space,70.665,space,29.378,space,12.927,right,4.677,space,3.079,right,0,12.248,0,0,0,2,1,10000,19000,89,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,2.987,0,1,1,1,1,25000,35000,150,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,9.26,0,2,2,0,1,10000,109000,9,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,g,7.373,left,0,5.908,0,0,0,21,1,10000,0,40000,91
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,5.479,0,1,1,63,1,25000,0,125000,4
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,4.416,0,2,2,38,1,5000,0,104000,10
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.118,0,3,3,6,1,10000,0,40000,10
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,5.66,0,4,4,5,1,10000,0,19000,11
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.245,0,5,5,42,1,5000,0,56000,29
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,5.267,0,6,6,65,1,25000,0,35000,11
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,3.168,0,7,7,15,1,10000,0,20000,59
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,1.794,0,8,8,51,1,5000,0,35000,89
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.817,0,9,9,12,1,10000,0,60000,29
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.142,0,10,10,82,1,25000,0,75000,90
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.077,0,11,11,54,1,5000,0,150000,90
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.879,0,12,12,59,1,5000,0,151000,150
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.112,0,13,13,9,1,10000,0,151000,11
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.003,0,14,14,68,1,25000,0,125000,9
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.246,0,15,15,8,1,10000,0,111000,10
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.761,0,16,16,31,1,5000,0,35000,6
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,3.253,0,17,17,70,1,25000,0,35000,30
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,3.344,0,18,18,86,1,25000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,3.86,0,19,19,67,1,25000,0,75000,10
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,9.126,0,20,20,47,1,5000,0,56000,60
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,4.005,0,21,21,77,1,25000,0,75000,59
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,1.901,0,22,22,80,1,25000,0,35000,90
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,6.652,0,23,23,26,1,10000,0,39000,150
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,0,6.221,0,24,24,22,1,10000,0,61000,89
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.444,0,25,25,3,1,10000,0,109000,5
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.713,0,26,26,64,1,25000,0,150000,4
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.159,0,27,27,60,1,25000,0,35000,5
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.957,0,28,28,44,1,5000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.753,0,29,29,61,1,25000,0,55000,6
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,3.23,0,30,30,41,1,5000,0,35000,31
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,2.427,0,31,31,62,1,25000,0,75000,5
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.57,0,32,32,14,1,10000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,5.108,0,33,33,11,1,10000,0,39000,29
,,,,,,,,,,,,,,,,,,,,,,,002,191,2022-03-28_17h35.35.252,tareaTDv3,2020.2.5,MacIntel,60,,,right,0,2.387,0,34,34,56,1,5000,0,35000,150
