key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,17.3321,space,0.2532,space,0.1181,space,3.2195,right,1.0049,space,0.1365,right,1,1.0878,0,0,0,0,1,10000,109000,9,002,709,2022-06-02_22h16.54.972,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1,2.0898,0,1,1,2,1,10000,19000,89,002,709,2022-06-02_22h16.54.972,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,2.3701,0,2,2,1,1,25000,35000,150,002,709,2022-06-02_22h16.54.972,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,709,2022-06-02_22h16.54.972,tareaTDv3,2020.2.5,MacIntel,60,g,4.0703,left,1,2.002,0,0,0,41,1,5000,0,35000,31
,,,,,,,,,,,,,,,,,,,,,,,002,709,2022-06-02_22h16.54.972,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.8098,0,1,1,31,1,5000,0,35000,6
,,,,,,,,,,,,,,,,,,,,,,,002,709,2022-06-02_22h16.54.972,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.0091,0,2,2,24,1,10000,0,149000,89
,,,,,,,,,,,,,,,,,,,,,,,002,709,2022-06-02_22h16.54.972,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.9196,0,3,3,23,1,10000,0,110000,90
,,,,,,,,,,,,,,,,,,,,,,,002,709,2022-06-02_22h16.54.972,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.9855,0,4,4,42,1,5000,0,56000,29
,,,,,,,,,,,,,,,,,,,,,,,002,709,2022-06-02_22h16.54.972,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.8223,0,5,5,13,1,10000,0,111000,30
,,,,,,,,,,,,,,,,,,,,,,,002,709,2022-06-02_22h16.54.972,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.6194,0,6,6,9,1,10000,0,151000,11
,,,,,,,,,,,,,,,,,,,,,,,002,709,2022-06-02_22h16.54.972,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.285,0,7,7,37,1,5000,0,56000,9
,,,,,,,,,,,,,,,,,,,,,,,002,709,2022-06-02_22h16.54.972,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.3004,0,8,8,66,1,25000,0,55000,11
,,,,,,,,,,,,,,,,,,,,,,,002,709,2022-06-02_22h16.54.972,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.7072,0,9,9,47,1,5000,0,56000,60
,,,,,,,,,,,,,,,,,,,,,,,002,709,2022-06-02_22h16.54.972,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.0404,0,10,10,68,1,25000,0,125000,9
