key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,1.9852,space,0.4888,space,0.3307,space,1.1931,right,3.8163,space,1.5662,right,0,2.3817,0,0,0,2,1,10000,19000,89,002,693,2022-06-02_18h17.05.260,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,0.985,0,1,1,0,1,10000,109000,9,002,693,2022-06-02_18h17.05.260,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,1.4698,0,2,2,1,1,25000,35000,150,002,693,2022-06-02_18h17.05.260,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,693,2022-06-02_18h17.05.260,tareaTDv3,2020.2.5,Win32,60,g,11.8133,right,0,3.8703,0,0,0,44,1,5000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,002,693,2022-06-02_18h17.05.260,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.8669,0,1,1,70,1,25000,0,35000,30
,,,,,,,,,,,,,,,,,,,,,,,002,693,2022-06-02_18h17.05.260,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.4962,0,2,2,39,1,5000,0,149000,10
,,,,,,,,,,,,,,,,,,,,,,,002,693,2022-06-02_18h17.05.260,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.799,0,3,3,21,1,10000,0,40000,91
,,,,,,,,,,,,,,,,,,,,,,,002,693,2022-06-02_18h17.05.260,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.4191,0,4,4,51,1,5000,0,35000,89
,,,,,,,,,,,,,,,,,,,,,,,002,693,2022-06-02_18h17.05.260,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.0786,0,5,5,87,1,25000,0,75000,151
,,,,,,,,,,,,,,,,,,,,,,,002,693,2022-06-02_18h17.05.260,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.7315,0,6,6,68,1,25000,0,125000,9
