ssAmount,llAmount,llDelay,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,intro1.started,intro1.stopped,key1.keys,key1.rt,key1.started,key1.stopped,intro2.started,intro2.stopped,key2.keys,key2.rt,key2.started,key2.stopped,intro2_2.started,intro2_2.stopped,key2_2.keys,key2_2.rt,key2_2.started,key2_2.stopped,Intro2_3.started,Intro2_3.stopped,key2_3.keys,key2_3.rt,key2_3.started,key2_3.stopped,key3.keys,key3.rt,key3.started,key3.stopped,intro3.started,intro3.stopped,ss_am.started,ss_am.stopped,ss_del.started,ss_del.stopped,ll_am.started,ll_am.stopped,ll_del.started,ll_del.stopped,Intro4.started,Intro4.stopped,key4.keys,key4.rt,key4.started,key4.stopped,pregunta.started,pregunta.stopped,ssAm_P.started,ssAm_P.stopped,ssDel_P.started,ssDel_P.stopped,llAm_P.started,llAm_P.stopped,llDel_P.started,llDel_P.stopped,respP.keys,respP.corr,respP.rt,respP.started,respP.stopped,feedbackP.started,feedbackP.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,7.977579900063574,None,space,0.8164597998838872,8.478602000046521,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h35.45.963,ninosDelConv2,2022.1.3,59.92573998775192,
,,,,,,,,,,,,,9.312152000144124,None,space,0.07486539985984564,9.779307499993593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h35.45.963,ninosDelConv2,2022.1.3,59.92573998775192,
,,,,,,,,,,,,,,,,,,,9.879355600103736,None,space,1.586461499799043,10.346504300134256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h35.45.963,ninosDelConv2,2022.1.3,59.92573998775192,
,,,,,,,,,,,,,,,,,,,,,,,,,11.964750500163063,None,space,0.1599616997409612,12.431901400210336,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h35.45.963,ninosDelConv2,2022.1.3,59.92573998775192,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.920362499775365,13.082531500142068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h35.45.963,ninosDelConv2,2022.1.3,59.92573998775192,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.615437000058591,None,12.615437000058591,None,12.615437000058591,None,12.615437000058591,None,12.615437000058591,None,14.033521000063047,None,space,0.8887759998906404,14.500628200126812,None,,,,,,,,,,,,,,,,,,001,,2022-07-08_09h35.45.963,ninosDelConv2,2022.1.3,59.92573998775192,
25000,35000,150 días,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.418199700070545,None,15.418199700070545,None,15.418199700070545,None,15.418199700070545,None,15.418199700070545,None,right,1,1.8530270997434855,15.918692000210285,None,17.80387550010346,None,001,,2022-07-08_09h35.45.963,ninosDelConv2,2022.1.3,59.92573998775192,
