key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay,key_resp_4.keys,key_resp_4.rt
,,,,,,,,,,,,,,,,,,,,,,,002,16,2022-03-28_17h48.38.557,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,1.1222,0,78,78,37,1,5000,0,56000,9,,
,,,,,,,,,,,,,,,,,,,,,,,002,16,2022-03-28_17h48.38.557,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.9899,0,79,79,52,1,5000,0,56000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,16,2022-03-28_17h48.38.557,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.7666,0,80,80,5,1,10000,0,19000,11,,
,,,,,,,,,,,,,,,,,,,,,,,002,16,2022-03-28_17h48.38.557,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,12.2311,0,81,81,59,1,5000,0,151000,150,,
,,,,,,,,,,,,,,,,,,,,,,,002,16,2022-03-28_17h48.38.557,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,8.0918,0,82,82,33,1,5000,0,104000,5,,
,,,,,,,,,,,,,,,,,,,,,,,002,16,2022-03-28_17h48.38.557,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.3904,0,83,83,10,1,10000,0,21000,31,,
,,,,,,,,,,,,,,,,,,,,,,,002,16,2022-03-28_17h48.38.557,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,2.3278,0,84,84,20,1,10000,0,20000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,16,2022-03-28_17h48.38.557,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.3746,0,85,85,23,1,10000,0,110000,90,,
,,,,,,,,,,,,,,,,,,,,,,,002,16,2022-03-28_17h48.38.557,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,1.248,0,86,86,70,1,25000,0,35000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,16,2022-03-28_17h48.38.557,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,0.822,0,87,87,13,1,10000,0,111000,30,,
,,,,,,,,,,,,,,,,,,,,,,,002,16,2022-03-28_17h48.38.557,tareaTDv3,2020.2.5,MacIntel,60,,,right,1,0.374,0,88,88,83,1,25000,0,125000,89,,
,,,,,,,,,,,,,,,,,,,,,,,002,16,2022-03-28_17h48.38.557,tareaTDv3,2020.2.5,MacIntel,60,,,left,1,6.2362,0,89,89,11,1,10000,0,39000,29,,
,,,,,,,,,,,,,,,,,,,,,,,002,16,2022-03-28_17h48.38.557,tareaTDv3,2020.2.5,MacIntel,60,,,,,,,,,,,,,,,space,1.6043
