key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,15.1233,space,0.0623,space,0.0927,space,2.7208,right,4.6191,space,5.2169,left,0,1.407,0,0,0,1,1,25000,35000,150,002,653,2022-06-02_18h37.34.108,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1,2.6538,0,1,1,0,1,10000,109000,9,002,653,2022-06-02_18h37.34.108,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,3.5517,0,2,2,2,1,10000,19000,89,002,653,2022-06-02_18h37.34.108,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,653,2022-06-02_18h37.34.108,tareaTDv3,2020.2.5,Win32,60,g,368.8827,right,1,3.7373,0,0,0,31,1,5000,0,35000,6
,,,,,,,,,,,,,,,,,,,,,,,002,653,2022-06-02_18h37.34.108,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.8514,0,1,1,12,1,10000,0,60000,29
,,,,,,,,,,,,,,,,,,,,,,,002,653,2022-06-02_18h37.34.108,tareaTDv3,2020.2.5,Win32,60,,,left,0,6.8225,0,2,2,50,1,5000,0,15000,91
,,,,,,,,,,,,,,,,,,,,,,,002,653,2022-06-02_18h37.34.108,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.3246,0,3,3,61,1,25000,0,55000,6
,,,,,,,,,,,,,,,,,,,,,,,002,653,2022-06-02_18h37.34.108,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.3882,0,4,4,38,1,5000,0,104000,10
,,,,,,,,,,,,,,,,,,,,,,,002,653,2022-06-02_18h37.34.108,tareaTDv3,2020.2.5,Win32,60,,,left,1,1.3336,0,5,5,3,1,10000,0,109000,5
,,,,,,,,,,,,,,,,,,,,,,,002,653,2022-06-02_18h37.34.108,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.7243,0,6,6,58,1,5000,0,106000,152
,,,,,,,,,,,,,,,,,,,,,,,002,653,2022-06-02_18h37.34.108,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.9515,0,7,7,56,1,5000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,002,653,2022-06-02_18h37.34.108,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.4859,0,8,8,2,1,10000,0,61000,4
,,,,,,,,,,,,,,,,,,,,,,,002,653,2022-06-02_18h37.34.108,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.1423,0,9,9,77,1,25000,0,75000,59
