key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,3.9514,space,3.6176,space,2.4698,space,14.9666,right,1.0931,space,0.9976,left,1,4.0437,0,0,0,1,1,25000,35000,150,001,36,2022-03-28_17h34.10.067,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1,3.5376,0,1,1,0,1,10000,109000,9,001,36,2022-03-28_17h34.10.067,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,1,8.9836,0,2,2,2,1,10000,19000,89,001,36,2022-03-28_17h34.10.067,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,001,36,2022-03-28_17h34.10.067,tareaTDv3,2020.2.5,Win32,60,g,166.2014,right,1,9.0724,0,0,0,41,1,5000,0,35000,31
,,,,,,,,,,,,,,,,,,,,,,,001,36,2022-03-28_17h34.10.067,tareaTDv3,2020.2.5,Win32,60,,,right,1,15.7283,0,1,1,25,1,10000,0,10000,150
,,,,,,,,,,,,,,,,,,,,,,,001,36,2022-03-28_17h34.10.067,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.012,0,2,2,32,1,5000,0,54000,5
,,,,,,,,,,,,,,,,,,,,,,,001,36,2022-03-28_17h34.10.067,tareaTDv3,2020.2.5,Win32,60,,,left,1,6.0775,0,3,3,13,1,10000,0,111000,30
,,,,,,,,,,,,,,,,,,,,,,,001,36,2022-03-28_17h34.10.067,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.9878,0,4,4,47,1,5000,0,56000,60
,,,,,,,,,,,,,,,,,,,,,,,001,36,2022-03-28_17h34.10.067,tareaTDv3,2020.2.5,Win32,60,,,right,1,18.3146,0,5,5,87,1,25000,0,75000,151
,,,,,,,,,,,,,,,,,,,,,,,001,36,2022-03-28_17h34.10.067,tareaTDv3,2020.2.5,Win32,60,,,right,1,11.6016,0,6,6,28,1,10000,0,109000,149
