key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,3.6181,space,2.0343,space,0.5049,space,0.2827,left,4.9256,space,3.3239,left,1,4.2209,0,0,0,0,1,10000,109000,9,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,3.4899,0,1,1,2,1,10000,19000,89,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,left,0,3.1492,0,2,2,1,1,25000,35000,150,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,g,2.8613,right,1,2.1306,0,0,0,63,1,25000,0,125000,4
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.227,0,1,1,12,1,10000,0,60000,29
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.9813,0,2,2,71,1,25000,0,55000,30
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.3172,0,3,3,31,1,5000,0,35000,6
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.0589,0,4,4,11,1,10000,0,39000,29
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.9096,0,5,5,76,1,25000,0,55000,60
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.9579,0,6,6,0,1,10000,0,20000,5
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,0,7.5246,0,7,7,6,1,10000,0,40000,10
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.7021,0,8,8,48,1,5000,0,105000,60
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.5173,0,9,9,57,1,5000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.2447,0,10,10,81,1,25000,0,55000,90
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.2796,0,11,11,27,1,10000,0,61000,150
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,1,6.9516,0,12,12,74,1,25000,0,150000,29
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,1,7.7496,0,13,13,54,1,5000,0,150000,90
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,0,8.6099,0,14,14,1,1,10000,0,39000,6
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,1,3.392,0,15,15,49,1,5000,0,149000,59
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.5031,0,16,16,39,1,5000,0,149000,10
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,0,6.3083,0,17,17,42,1,5000,0,56000,29
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,0,4.9188,0,18,18,66,1,25000,0,55000,11
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.3112,0,19,19,33,1,5000,0,104000,5
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.1791,0,20,20,70,1,25000,0,35000,30
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.6854,0,21,21,2,1,10000,0,61000,4
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.4677,0,22,22,25,1,10000,0,10000,150
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,0,11.6804,0,23,23,50,1,5000,0,15000,91
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.6656,0,24,24,14,1,10000,0,150000,30
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,0,6.2519,0,25,25,23,1,10000,0,110000,90
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,1,8.1815,0,26,26,87,1,25000,0,75000,151
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.1141,0,27,27,56,1,5000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.8451,0,28,28,30,1,5000,0,16000,4
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.3374,0,29,29,21,1,10000,0,40000,91
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.8411,0,30,30,85,1,25000,0,35000,150
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.6607,0,31,31,41,1,5000,0,35000,31
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,1,3.2608,0,32,32,28,1,10000,0,109000,149
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.9176,0,33,33,55,1,5000,0,14000,149
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,1,4.2565,0,34,34,7,1,10000,0,59000,9
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,0,2.1294,0,35,35,15,1,10000,0,20000,59
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.6733,0,36,36,88,1,25000,0,125000,149
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,1,2.7409,0,37,37,13,1,10000,0,111000,30
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,0,1.3567,0,38,38,51,1,5000,0,35000,89
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,1,9.1436,0,39,39,38,1,5000,0,104000,10
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.5468,0,40,40,65,1,25000,0,35000,11
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,0,1.7856,0,41,41,40,1,5000,0,14000,31
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,0,2.2081,0,42,42,46,1,5000,0,36000,61
,,,,,,,,,,,,,,,,,,,,,,,002,1010014520,2022-06-02_18h17.14.948,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.8333,0,43,43,44,1,5000,0,150000,30
