key1.keys,key1.rt,key2.keys,key2.rt,key2_2.keys,key2_2.rt,key2_3.keys,key2_3.rt,key3.keys,key3.rt,key4.keys,key4.rt,respP.keys,respP.corr,respP.rt,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Practice.ran,ssAmount,llAmount,llDelay,session,participant,date,expName,psychopyVersion,OS,frameRate,key5.keys,key5.rt,respT.keys,respT.corr,respT.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ss_Amt,ss_Delay,ll_Amt,ll_Delay
space,6.2577,space,0.0567,space,0.2637,space,0.0966,right,7.4433,space,1.8114,left,0,5.1848,0,0,0,2,1,10000,19000,89,001,657,2022-03-28_17h33.43.723,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,1,5.8868,0,1,1,0,1,10000,109000,9,001,657,2022-03-28_17h33.43.723,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,right,0,3.486,0,2,2,1,1,25000,35000,150,001,657,2022-03-28_17h33.43.723,tareaTDv3,2020.2.5,Win32,60,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,001,657,2022-03-28_17h33.43.723,tareaTDv3,2020.2.5,Win32,60,g,446.57,right,0,5.162,0,0,0,81,1,25000,0,55000,90
,,,,,,,,,,,,,,,,,,,,,,,001,657,2022-03-28_17h33.43.723,tareaTDv3,2020.2.5,Win32,60,,,right,0,3.6937,0,1,1,17,1,10000,0,60000,60
,,,,,,,,,,,,,,,,,,,,,,,001,657,2022-03-28_17h33.43.723,tareaTDv3,2020.2.5,Win32,60,,,right,1,2.3506,0,2,2,69,1,25000,0,150000,9
,,,,,,,,,,,,,,,,,,,,,,,001,657,2022-03-28_17h33.43.723,tareaTDv3,2020.2.5,Win32,60,,,right,1,1.4355,0,3,3,61,1,25000,0,55000,6
,,,,,,,,,,,,,,,,,,,,,,,001,657,2022-03-28_17h33.43.723,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.9547,0,4,4,87,1,25000,0,75000,151
,,,,,,,,,,,,,,,,,,,,,,,001,657,2022-03-28_17h33.43.723,tareaTDv3,2020.2.5,Win32,60,,,left,0,4.5185,0,5,5,57,1,5000,0,55000,151
,,,,,,,,,,,,,,,,,,,,,,,001,657,2022-03-28_17h33.43.723,tareaTDv3,2020.2.5,Win32,60,,,left,0,3.019,0,6,6,40,1,5000,0,14000,31
