,study,subject,age,gender,trial,time_elapsed,pump_value,n_pumps,limit,outcome,outcome_ec,outcome_rating,diff_pumps_limit,information_outcome,information_sought,information_received_ec,emotion_change_rating,next_trial_n_pumps,next_trial_bank,next_trial_points
277,E2 money,5,68,male,36,1320953,67,3,10,bank,1,67,7,no,0,-1,82,3,1,168
278,E2 money,5,68,male,37,1340990,56,3,4,bank,1,80,1,no,0,-1,104,3,1,219
279,E2 money,5,68,male,38,1363228,73,3,6,bank,1,76,3,no,0,-1,82,3,1,279
280,E2 money,5,68,male,39,1386821,93,3,12,bank,1,106,9,no,0,-1,84,3,1,177
281,E2 money,5,68,male,40,1405383,59,3,8,bank,1,99,5,no,0,-1,100,3,0,0
282,E2 money,5,68,male,41,1431838,46,3,0,bust,-1,-89,-3,no,0,-1,-90,3,1,225
283,E2 money,5,68,male,42,1452952,75,3,8,bank,1,103,5,no,0,-1,95,3,1,138
284,E2 money,5,68,male,43,1476731,46,3,5,bank,1,101,2,no,0,-1,78,3,1,93
285,E2 money,5,68,male,44,1498885,31,3,7,bank,1,77,4,no,0,-1,60,3,0,0
286,E2 money,5,68,male,45,1517463,39,3,0,bust,-1,57,-3,no,0,-1,-117,3,1,198
287,E2 money,5,68,male,46,1547576,66,3,7,bank,1,75,4,no,0,-1,84,3,1,6
288,E2 money,5,68,male,47,1569807,2,3,11,bank,1,83,8,no,0,-1,76,3,1,237
289,E2 money,5,68,male,48,1590814,79,3,9,bank,1,72,6,no,0,-1,87,3,1,240
290,E2 money,5,68,male,49,1613248,80,3,12,bank,1,100,9,no,0,-1,100,3,1,156
291,E2 money,5,68,male,50,1635475,52,3,5,bank,1,72,2,no,0,-1,83,3,0,0
292,E2 money,5,68,male,51,1656708,66,3,2,bust,-1,72,-1,no,0,-1,-99,3,0,0
293,E2 money,5,68,male,52,1674829,54,3,2,bust,-1,91,-1,no,0,-1,-75,3,0,0
294,E2 money,5,68,male,53,1693969,54,3,0,bust,-1,82,-3,no,0,-1,-75,3,1,273
295,E2 money,5,68,male,54,1714794,91,3,10,bank,1,85,7,no,0,-1,111,3,1,99
296,E2 money,5,68,male,55,1736748,33,3,7,bank,1,92,4,no,0,-1,42,3,0,0
297,E2 money,5,68,male,56,1762668,17,3,2,bust,-1,-148,-1,no,0,-1,-113,3,1,279
298,E2 money,5,68,male,57,1784411,93,3,8,bank,1,128,5,no,0,-1,94,3,0,0
299,E2 money,5,68,male,58,1809824,70,3,1,bust,-1,-174,-2,no,0,-1,-102,3,1,183
300,E2 money,5,68,male,59,1832533,61,3,11,bank,1,76,8,no,0,-1,72,NA,NA,NA
301,E2 money,6,39,female,0,196374,70,4,11,bank,1,99,7,no,0,-1,-3,5,1,370
302,E2 money,6,39,female,1,218567,74,5,7,bank,1,132,2,no,0,-1,12,6,0,0
303,E2 money,6,39,female,2,239878,38,6,5,bust,-1,-119,-1,no,0,-1,23,4,1,116
304,E2 money,6,39,female,3,258550,29,4,11,bank,1,100,7,yes,1,1,-174,4,1,268
305,E2 money,6,39,female,4,278006,67,4,9,bank,1,98,5,no,0,-1,23,10,0,0
306,E2 money,6,39,female,5,301062,10,10,0,bust,-1,-200,-10,yes,1,1,174,5,1,105
307,E2 money,6,39,female,6,321591,21,5,5,bank,1,60,0,no,0,-1,5,6,0,0
308,E2 money,6,39,female,7,341638,50,6,4,bust,-1,-200,-2,no,0,-1,-19,6,1,132
309,E2 money,6,39,female,8,358391,22,6,6,bank,1,200,0,no,0,-1,17,7,1,245
310,E2 money,6,39,female,9,379447,35,7,9,bank,1,173,2,yes,1,1,11,10,0,0
311,E2 money,6,39,female,10,526227,19,10,6,bust,-1,-200,-4,no,0,-1,21,5,1,230
312,E2 money,6,39,female,11,544230,46,5,9,bank,1,70,4,yes,1,1,-33,5,1,400
313,E2 money,6,39,female,12,562711,80,5,8,bank,1,35,3,yes,1,1,-25,5,0,0
314,E2 money,6,39,female,13,657014,67,5,4,bust,-1,-40,-1,no,0,-1,-41,4,1,244
315,E2 money,6,39,female,14,716071,61,4,10,bank,1,44,6,no,0,-1,14,4,0,0
316,E2 money,6,39,female,15,1032262,95,4,2,bust,-1,-152,-2,no,0,-1,-110,1,1,24
317,E2 money,6,39,female,16,1272967,24,1,12,bank,1,-60,11,no,0,-1,-4,5,0,0
318,E2 money,6,39,female,17,1289766,52,5,4,bust,-1,-193,-1,no,0,-1,-144,3,0,0
319,E2 money,6,39,female,18,2260057,53,3,0,bust,-1,-183,-3,no,0,-1,-52,2,1,182
320,E2 money,6,39,female,19,2276824,91,2,10,bank,1,40,8,no,0,-1,-25,3,1,75
321,E2 money,6,39,female,20,2291736,25,3,10,bank,1,34,7,no,0,-1,56,5,1,375
322,E2 money,6,39,female,21,2308920,75,5,10,bank,1,119,5,no,0,-1,79,11,0,0
323,E2 money,6,39,female,22,2346665,4,11,5,bust,-1,25,-6,yes,1,1,87,4,1,224
324,E2 money,6,39,female,23,2467292,56,4,9,bank,1,36,5,yes,1,1,-98,5,0,0
325,E2 money,6,39,female,24,2485580,55,5,0,bust,-1,-200,-5,yes,1,1,140,3,1,24
326,E2 money,6,39,female,25,2637785,8,3,4,bank,1,127,1,no,0,-1,31,3,1,171
327,E2 money,6,39,female,26,2655484,57,3,12,bank,1,35,9,yes,1,1,-200,5,0,0
328,E2 money,6,39,female,27,2728427,59,5,1,bust,-1,-200,-4,no,0,-1,-35,1,1,1
329,E2 money,6,39,female,28,2742730,1,1,4,bank,1,67,3,no,0,-1,24,9,0,0
330,E2 money,6,39,female,29,2763514,35,9,2,bust,-1,-187,-7,no,0,-1,118,8,0,0
331,E2 money,6,39,female,30,2784346,51,8,0,bust,-1,-200,-8,no,0,-1,-60,2,1,182
332,E2 money,6,39,female,31,2800603,91,2,10,bank,1,79,8,yes,1,1,-130,4,0,0
333,E2 money,6,39,female,32,2845226,6,4,0,bust,-1,-97,-4,no,0,-1,55,3,0,0
334,E2 money,6,39,female,33,2861498,1,3,0,bust,-1,106,-3,no,0,-1,-72,8,0,0
335,E2 money,6,39,female,34,2915467,97,8,1,bust,-1,-81,-7,yes,1,1,85,8,0,0
336,E2 money,6,39,female,35,2945483,63,8,3,bust,-1,-142,-5,no,0,-1,-74,4,1,40
337,E2 money,6,39,female,36,2960442,10,4,4,bank,1,55,0,no,0,-1,74,5,0,0
338,E2 money,6,39,female,37,2980811,22,5,2,bust,-1,-200,-3,no,0,-1,44,2,1,178
339,E2 money,6,39,female,38,3108186,89,2,7,bank,1,71,5,no,0,-1,-7,7,1,609
340,E2 money,6,39,female,39,3130827,87,7,10,bank,1,200,3,yes,1,1,-20,2,1,22
341,E2 money,6,39,female,40,3144843,11,2,7,bank,1,33,5,no,0,-1,10,6,1,126
342,E2 money,6,39,female,41,3170490,21,6,6,bank,1,111,0,no,0,-1,9,6,1,204
343,E2 money,6,39,female,42,3192154,34,6,10,bank,1,85,4,no,0,-1,18,7,1,567
344,E2 money,6,39,female,43,3211850,81,7,7,bank,1,183,0,no,0,-1,70,7,0,0
345,E2 money,6,39,female,44,3292554,93,7,6,bust,-1,-89,-1,no,0,-1,25,5,1,385
346,E2 money,6,39,female,45,3315787,77,5,12,bank,1,198,7,no,0,-1,47,6,1,390
347,E2 money,6,39,female,46,3331115,65,6,7,bank,1,103,1,yes,1,1,109,5,0,0
348,E2 money,6,39,female,47,3344602,52,5,4,bust,-1,-85,-1,no,0,-1,-46,3,1,66
349,E2 money,6,39,female,48,3358458,22,3,11,bank,1,55,8,no,0,-1,23,6,0,0
350,E2 money,6,39,female,49,3377387,85,6,1,bust,-1,-156,-5,no,0,-1,-41,6,1,372
351,E2 money,6,39,female,50,3396362,62,6,7,bank,1,106,1,yes,1,1,163,2,0,0
352,E2 money,6,39,female,51,3410074,22,2,1,bust,-1,-74,-1,no,0,-1,24,5,0,0
353,E2 money,6,39,female,52,3440970,66,5,4,bust,-1,-53,-1,no,0,-1,-45,11,0,0
354,E2 money,6,39,female,53,3460691,44,11,7,bust,-1,-113,-4,yes,1,1,-54,7,0,0
355,E2 money,6,39,female,54,3567337,81,7,4,bust,-1,-136,-3,yes,1,1,30,5,0,0
356,E2 money,6,39,female,55,3587801,44,5,1,bust,-1,-168,-4,no,0,-1,-41,5,0,0
357,E2 money,6,39,female,56,3626447,61,5,3,bust,-1,-82,-2,yes,1,1,-40,5,1,395
358,E2 money,6,39,female,57,3699660,79,5,12,bank,1,84,7,yes,1,1,-200,8,0,0
359,E2 money,6,39,female,58,3725501,92,8,4,bust,-1,-176,-4,yes,1,1,48,4,1,40
360,E2 money,6,39,female,59,3744796,10,4,7,bank,1,32,3,no,0,-1,-7,NA,NA,NA
361,E2 money,7,54,female,0,196971,16,4,4,bank,1,18,0,no,0,-1,0,2,0,0
362,E2 money,7,54,female,1,219640,75,2,0,bust,-1,-44,-2,no,0,-1,-15,5,1,95
363,E2 money,7,54,female,2,244021,19,5,5,bank,1,106,0,no,0,-1,18,1,1,66
364,E2 money,7,54,female,3,262169,66,1,4,bank,1,63,3,no,0,-1,5,2,1,200
365,E2 money,7,54,female,4,281259,100,2,8,bank,1,97,6,no,0,-1,0,4,1,176
366,E2 money,7,54,female,5,298670,44,4,6,bank,1,186,2,no,0,-1,23,3,1,87
367,E2 money,7,54,female,6,316823,29,3,11,bank,1,200,8,no,0,-1,0,4,0,0
368,E2 money,7,54,female,7,334063,35,4,3,bust,-1,-61,-1,no,0,-1,0,2,1,126
369,E2 money,7,54,female,8,349083,63,2,11,bank,1,101,9,no,0,-1,0,2,1,144
370,E2 money,7,54,female,9,363473,72,2,3,bank,1,154,1,no,0,-1,0,2,1,196
371,E2 money,7,54,female,10,379363,98,2,11,bank,1,30,9,no,0,-1,0,3,1,282
372,E2 money,7,54,female,11,398572,94,3,8,bank,1,200,5,no,0,-1,0,5,1,265
373,E2 money,7,54,female,12,419270,53,5,9,bank,1,200,4,no,0,-1,5,2,1,200
374,E2 money,7,54,female,13,439944,100,2,10,bank,1,97,8,yes,1,1,-20,4,0,0
375,E2 money,7,54,female,14,456822,83,4,2,bust,-1,-38,-2,no,0,-1,-6,3,1,267
376,E2 money,7,54,female,15,471590,89,3,7,bank,1,120,4,no,0,-1,0,6,0,0
377,E2 money,7,54,female,16,493443,27,6,5,bust,-1,185,-1,no,0,-1,-1,3,1,300
378,E2 money,7,54,female,17,509134,100,3,3,bank,1,169,0,no,0,-1,-17,6,1,246
379,E2 money,7,54,female,18,526028,41,6,12,bank,1,181,6,no,0,-1,44,6,1,474
380,E2 money,7,54,female,19,545465,79,6,8,bank,1,200,2,no,0,-1,36,5,0,0
381,E2 money,7,54,female,20,564741,83,5,2,bust,-1,-68,-3,no,0,-1,-12,8,0,0
382,E2 money,7,54,female,21,587000,22,8,7,bust,-1,-37,-1,no,0,-1,-4,4,1,376
383,E2 money,7,54,female,22,603432,94,4,9,bank,1,168,5,no,0,-1,18,7,0,0
384,E2 money,7,54,female,23,621473,23,7,3,bust,-1,-83,-4,no,0,-1,-32,8,1,136
385,E2 money,7,54,female,24,639381,17,8,11,bank,1,196,3,no,0,-1,16,5,1,130
386,E2 money,7,54,female,25,654774,26,5,8,bank,1,150,3,no,0,-1,45,6,0,0
387,E2 money,7,54,female,26,671599,29,6,5,bust,-1,-57,-1,no,0,-1,-4,4,0,0
388,E2 money,7,54,female,27,687494,97,4,0,bust,-1,-84,-4,no,0,-1,-3,10,1,70
389,E2 money,7,54,female,28,707727,7,10,10,bank,1,200,0,no,0,-1,107,6,1,126
390,E2 money,7,54,female,29,726071,21,6,11,bank,1,200,5,no,0,-1,67,4,1,304
391,E2 money,7,54,female,30,741320,76,4,5,bank,1,200,1,no,0,-1,128,3,1,270
392,E2 money,7,54,female,31,757722,90,3,4,bank,1,129,1,yes,1,1,-2,5,0,0
393,E2 money,7,54,female,32,774314,50,5,0,bust,-1,-54,-5,no,0,-1,-8,5,0,0
394,E2 money,7,54,female,33,788920,38,5,0,bust,-1,-61,-5,no,0,-1,0,4,0,0
395,E2 money,7,54,female,34,803221,92,4,0,bust,-1,-50,-4,no,0,-1,-2,12,0,0
396,E2 money,7,54,female,35,826379,1,12,2,bust,-1,-32,-10,no,0,-1,-47,5,1,200
397,E2 money,7,54,female,36,841969,40,5,8,bank,1,134,3,no,0,-1,39,6,0,0
398,E2 money,7,54,female,37,859307,59,6,0,bust,-1,-88,-6,no,0,-1,-12,8,1,104
399,E2 money,7,54,female,38,875902,13,8,12,bank,1,200,4,no,0,-1,65,5,1,90
400,E2 money,7,54,female,39,890729,18,5,8,bank,1,200,3,no,0,-1,89,5,0,0
401,E2 money,7,54,female,40,907510,26,5,1,bust,-1,-43,-4,no,0,-1,-13,6,1,420
402,E2 money,7,54,female,41,925005,70,6,6,bank,1,200,0,no,0,-1,67,4,1,304
403,E2 money,7,54,female,42,941957,76,4,8,bank,1,182,4,yes,1,1,-55,4,1,340
404,E2 money,7,54,female,43,956096,85,4,5,bank,1,200,1,no,0,-1,81,10,1,90
405,E2 money,7,54,female,44,982684,9,10,11,bank,1,192,1,no,0,-1,54,5,0,0
406,E2 money,7,54,female,45,999659,86,5,0,bust,-1,-81,-5,no,0,-1,0,5,1,395
407,E2 money,7,54,female,46,1014676,79,5,9,bank,1,99,4,no,0,-1,68,6,0,0
408,E2 money,7,54,female,47,1031757,81,6,3,bust,-1,-48,-3,no,0,-1,-21,3,1,147
409,E2 money,7,54,female,48,1046112,49,3,6,bank,1,101,3,no,0,-1,2,5,1,340
410,E2 money,7,54,female,49,1061567,68,5,9,bank,1,173,4,no,0,-1,54,4,1,364
411,E2 money,7,54,female,50,1078883,91,4,6,bank,1,198,2,yes,1,1,-15,8,1,128
412,E2 money,7,54,female,51,1097509,16,8,12,bank,1,182,4,no,0,-1,-14,9,0,0
413,E2 money,7,54,female,52,1115559,17,9,8,bust,-1,-81,-1,no,0,-1,-48,10,1,260
414,E2 money,7,54,female,53,1133042,26,10,10,bank,1,200,0,no,0,-1,51,7,0,0
415,E2 money,7,54,female,54,1150730,47,7,1,bust,-1,-92,-6,no,0,-1,-42,12,0,0
416,E2 money,7,54,female,55,1171015,5,12,2,bust,-1,-95,-10,no,0,-1,-75,4,0,0
417,E2 money,7,54,female,56,1186198,43,4,1,bust,-1,-89,-3,no,0,-1,-45,6,0,0
418,E2 money,7,54,female,57,1205472,1,6,4,bust,-1,-82,-2,no,0,-1,-69,6,1,348
419,E2 money,7,54,female,58,1223120,58,6,7,bank,1,198,1,yes,1,1,-1,5,1,40
420,E2 money,7,54,female,59,1238373,8,5,8,bank,1,174,3,no,0,-1,14,NA,NA,NA
421,E2 money,8,26,female,0,209885,53,7,6,bust,-1,-113,-1,no,0,-1,-10,5,1,50
422,E2 money,8,26,female,1,231258,10,5,5,bank,1,42,0,no,0,-1,18,7,0,0
423,E2 money,8,26,female,2,249410,71,7,3,bust,-1,-121,-4,no,0,-1,-17,7,1,560
424,E2 money,8,26,female,3,268860,80,7,8,bank,1,71,1,no,0,-1,12,4,1,148
425,E2 money,8,26,female,4,289924,37,4,10,bank,1,31,6,no,0,-1,-20,5,0,0
426,E2 money,8,26,female,5,306970,99,5,4,bust,-1,-80,-1,no,0,-1,-5,4,1,284
427,E2 money,8,26,female,6,326775,71,4,7,bank,1,16,3,no,0,-1,-13,6,0,0
428,E2 money,8,26,female,7,350686,78,6,2,bust,-1,-123,-4,no,0,-1,-10,5,1,20
429,E2 money,8,26,female,8,369119,4,5,6,bank,1,27,1,no,0,-1,7,10,0,0
430,E2 money,8,26,female,9,399755,97,10,4,bust,-1,-51,-6,no,0,-1,-42,10,0,0
431,E2 money,8,26,female,10,418557,73,10,5,bust,-1,-71,-5,no,0,-1,-35,6,0,0
432,E2 money,8,26,female,11,439512,14,6,2,bust,-1,-38,-4,no,0,-1,-22,6,1,258
433,E2 money,8,26,female,12,456508,43,6,6,bank,1,44,0,no,0,-1,-10,3,0,0
434,E2 money,8,26,female,13,470489,1,3,1,bust,-1,-18,-2,no,0,-1,-46,3,0,0
435,E2 money,8,26,female,14,485228,91,3,0,bust,-1,-82,-3,no,0,-1,-24,3,1,219
436,E2 money,8,26,female,15,500053,73,3,12,bank,1,59,9,no,0,-1,71,5,1,160
437,E2 money,8,26,female,16,515068,32,5,7,bank,1,46,2,no,0,-1,36,1,1,46
438,E2 money,8,26,female,17,528642,46,1,12,bank,1,12,11,no,0,-1,5,4,1,264
439,E2 money,8,26,female,18,544956,66,4,11,bank,1,29,7,no,0,-1,12,5,0,0
440,E2 money,8,26,female,19,560158,63,5,2,bust,-1,-25,-3,no,0,-1,-27,8,0,0
441,E2 money,8,26,female,20,578461,75,8,3,bust,-1,-49,-5,no,0,-1,-62,8,0,0
442,E2 money,8,26,female,21,594085,15,8,5,bust,-1,-135,-3,no,0,-1,-62,8,1,168
443,E2 money,8,26,female,22,612288,21,8,9,bank,1,104,1,no,0,-1,-102,2,1,72
444,E2 money,8,26,female,23,625519,36,2,8,bank,1,200,6,no,0,-1,3,5,1,80
445,E2 money,8,26,female,24,640721,16,5,8,bank,1,200,3,no,0,-1,0,2,1,18
446,E2 money,8,26,female,25,653876,9,2,11,bank,1,200,9,no,0,-1,0,6,0,0
447,E2 money,8,26,female,26,667502,15,6,2,bust,-1,-200,-4,no,0,-1,0,4,1,152
448,E2 money,8,26,female,27,680277,38,4,12,bank,1,200,8,no,0,-1,0,6,0,0
449,E2 money,8,26,female,28,694497,77,6,4,bust,-1,-200,-2,no,0,-1,0,4,1,232
450,E2 money,8,26,female,29,708674,58,4,5,bank,1,200,1,no,0,-1,0,10,0,0
451,E2 money,8,26,female,30,727127,20,10,9,bust,-1,-200,-1,no,0,-1,0,10,0,0
452,E2 money,8,26,female,31,744522,84,10,4,bust,-1,-200,-6,no,0,-1,0,6,1,162
453,E2 money,8,26,female,32,758815,27,6,12,bank,1,200,6,no,0,-1,0,7,1,504
454,E2 money,8,26,female,33,776178,72,7,10,bank,1,200,3,no,0,-1,0,2,1,60
455,E2 money,8,26,female,34,790429,30,2,10,bank,1,200,8,no,0,-1,0,3,1,132
456,E2 money,8,26,female,35,803383,44,3,7,bank,1,189,4,no,0,-1,0,4,1,124
457,E2 money,8,26,female,36,818271,31,4,10,bank,1,200,6,no,0,-1,0,8,1,472
458,E2 money,8,26,female,37,834770,59,8,9,bank,1,200,1,no,0,-1,0,3,1,51
459,E2 money,8,26,female,38,847309,17,3,6,bank,1,200,3,no,0,-1,0,5,0,0
460,E2 money,8,26,female,39,860809,35,5,1,bust,-1,-200,-4,no,0,-1,0,2,1,6
461,E2 money,8,26,female,40,873371,3,2,5,bank,1,200,3,no,0,-1,0,10,0,0
462,E2 money,8,26,female,41,889713,41,10,6,bust,-1,-200,-4,no,0,-1,0,4,1,332
463,E2 money,8,26,female,42,902240,83,4,6,bank,1,200,2,no,0,-1,0,6,1,168
464,E2 money,8,26,female,43,917555,28,6,9,bank,1,200,3,no,0,-1,0,3,1,189
465,E2 money,8,26,female,44,930397,63,3,4,bank,1,200,1,no,0,-1,0,4,0,0
466,E2 money,8,26,female,45,942266,63,4,3,bust,-1,-200,-1,no,0,-1,0,3,1,240
467,E2 money,8,26,female,46,956104,80,3,7,bank,1,200,4,no,0,-1,-4,10,0,0
468,E2 money,8,26,female,47,973121,58,10,2,bust,-1,-200,-8,no,0,-1,0,4,1,308
469,E2 money,8,26,female,48,985820,77,4,8,bank,1,200,4,no,0,-1,0,3,0,0
470,E2 money,8,26,female,49,998099,33,3,1,bust,-1,-200,-2,no,0,-1,0,10,0,0
471,E2 money,8,26,female,50,1014612,23,10,7,bust,-1,-200,-3,no,0,-1,0,6,1,306
472,E2 money,8,26,female,51,1029277,51,6,11,bank,1,199,5,no,0,-1,0,8,1,328
473,E2 money,8,26,female,52,1045989,41,8,8,bank,1,200,0,no,0,-1,0,3,0,0
474,E2 money,8,26,female,53,1058146,13,3,1,bust,-1,-200,-2,no,0,-1,0,3,1,276
475,E2 money,8,26,female,54,1070376,92,3,12,bank,1,200,9,no,0,-1,0,6,0,0
476,E2 money,8,26,female,55,1084223,39,6,2,bust,-1,-200,-4,no,0,-1,0,4,1,20
477,E2 money,8,26,female,56,1097164,5,4,6,bank,1,200,2,no,0,-1,0,5,1,115
478,E2 money,8,26,female,57,1111421,23,5,12,bank,1,200,7,no,0,-1,0,3,1,60
479,E2 money,8,26,female,58,1123479,20,3,5,bank,1,200,2,no,0,-1,0,3,1,60
480,E2 money,8,26,female,59,1135070,20,3,12,bank,1,200,9,no,0,-1,0,NA,NA,NA
481,E2 money,9,26,female,0,239129,76,6,4,bust,-1,-47,-2,no,0,-1,2,12,0,0
482,E2 money,9,26,female,1,269491,10,12,2,bust,-1,-24,-10,no,0,-1,3,10,0,0
483,E2 money,9,26,female,2,294270,38,10,9,bust,-1,-21,-1,no,0,-1,2,10,1,220
484,E2 money,9,26,female,3,321910,22,10,11,bank,1,35,1,no,0,-1,0,2,1,132
485,E2 money,9,26,female,4,343523,66,2,8,bank,1,16,6,no,0,-1,3,2,1,92
486,E2 money,9,26,female,5,356263,46,2,3,bank,1,20,1,no,0,-1,-6,3,0,0
487,E2 money,9,26,female,6,373561,73,3,2,bust,-1,-2,-1,no,0,-1,3,4,0,0
488,E2 money,9,26,female,7,396266,37,4,2,bust,-1,-13,-2,no,0,-1,-1,1,1,89
489,E2 money,9,26,female,8,416413,89,1,4,bank,1,8,3,no,0,-1,3,2,1,64
490,E2 money,9,26,female,9,435259,32,2,3,bank,1,6,1,no,0,-1,-4,1,1,92
491,E2 money,9,26,female,10,450094,92,1,5,bank,1,23,4,no,0,-1,1,2,0,0
492,E2 money,9,26,female,11,465337,98,2,0,bust,-1,-5,-2,no,0,-1,3,2,1,96
493,E2 money,9,26,female,12,487476,48,2,12,bank,1,22,10,no,0,-1,7,1,1,62
494,E2 money,9,26,female,13,500803,62,1,9,bank,1,8,8,no,0,-1,1,1,1,95
495,E2 money,9,26,female,14,516413,95,1,10,bank,1,21,9,no,0,-1,1,3,1,105
496,E2 money,9,26,female,15,533787,35,3,6,bank,1,18,3,no,0,-1,0,2,1,132
497,E2 money,9,26,female,16,547586,66,2,5,bank,1,9,3,no,0,-1,0,2,1,138
498,E2 money,9,26,female,17,562634,69,2,12,bank,1,4,10,no,0,-1,2,1,1,94
499,E2 money,9,26,female,18,576839,94,1,5,bank,1,43,4,no,0,-1,4,6,0,0
500,E2 money,9,26,female,19,592688,13,6,4,bust,-1,-23,-2,no,0,-1,1,3,1,291
501,E2 money,9,26,female,20,609393,97,3,4,bank,1,32,1,no,0,-1,0,2,1,94
502,E2 money,9,26,female,21,625524,47,2,11,bank,1,6,9,no,0,-1,7,2,0,0
503,E2 money,9,26,female,22,639693,65,2,0,bust,-1,-53,-2,no,0,-1,1,3,1,147
504,E2 money,9,26,female,23,659239,49,3,5,bank,1,9,2,no,0,-1,6,6,0,0
505,E2 money,9,26,female,24,675192,15,6,5,bust,-1,-19,-1,no,0,-1,2,3,0,0
506,E2 money,9,26,female,25,698961,69,3,0,bust,-1,-10,-3,no,0,-1,1,3,1,285
507,E2 money,9,26,female,26,825914,95,3,5,bank,1,15,2,no,0,-1,3,2,1,194
508,E2 money,9,26,female,27,843721,97,2,10,bank,1,13,8,no,0,-1,1,6,0,0
509,E2 money,9,26,female,28,859891,62,6,1,bust,-1,-22,-5,no,0,-1,0,6,1,66
510,E2 money,9,26,female,29,876035,11,6,12,bank,1,7,6,no,0,-1,-1,3,0,0
511,E2 money,9,26,female,30,888692,40,3,2,bust,-1,-24,-1,no,0,-1,0,7,0,0
512,E2 money,9,26,female,31,906210,50,7,1,bust,-1,-24,-6,yes,1,1,-21,8,1,776
513,E2 money,9,26,female,32,925063,97,8,11,bank,1,16,3,yes,1,1,-7,5,1,340
514,E2 money,9,26,female,33,941747,68,5,5,bank,1,29,0,no,0,-1,-2,4,1,396
515,E2 money,9,26,female,34,957143,99,4,9,bank,1,60,5,yes,1,1,-13,7,1,588
516,E2 money,9,26,female,35,977705,84,7,8,bank,1,44,1,yes,1,1,-9,1,1,58
517,E2 money,9,26,female,36,991751,58,1,2,bank,1,33,1,no,0,-1,0,12,0,0
518,E2 money,9,26,female,37,1022013,2,12,6,bust,-1,-21,-6,no,0,-1,0,4,1,144
519,E2 money,9,26,female,38,1035822,36,4,9,bank,1,12,5,no,0,-1,0,5,0,0
520,E2 money,9,26,female,39,1051940,47,5,1,bust,-1,-18,-4,no,0,-1,0,8,1,208
521,E2 money,9,26,female,40,1068255,26,8,12,bank,1,19,4,no,0,-1,0,4,0,0
522,E2 money,9,26,female,41,1091516,27,4,3,bust,-1,-13,-1,no,0,-1,0,12,0,0
523,E2 money,9,26,female,42,1150966,4,12,2,bust,-1,-26,-10,no,0,-1,0,4,0,0
524,E2 money,9,26,female,43,1207523,65,4,0,bust,-1,-15,-4,no,0,-1,0,6,1,408
525,E2 money,9,26,female,44,1223161,68,6,8,bank,1,62,2,no,0,-1,0,3,0,0
526,E2 money,9,26,female,45,1238455,30,3,0,bust,-1,-21,-3,no,0,-1,0,6,0,0
527,E2 money,9,26,female,46,1252700,76,6,4,bust,-1,-2,-2,no,0,-1,0,9,0,0
528,E2 money,9,26,female,47,1268408,21,9,2,bust,-1,-60,-7,no,0,-1,0,2,1,176
529,E2 money,9,26,female,48,1281713,88,2,8,bank,1,23,6,no,0,-1,0,3,1,87
530,E2 money,9,26,female,49,1295799,29,3,8,bank,1,16,5,no,0,-1,0,12,0,0
531,E2 money,9,26,female,50,1315266,17,12,10,bust,-1,-18,-2,no,0,-1,0,6,0,0
532,E2 money,9,26,female,51,1331765,26,6,4,bust,-1,-17,-2,no,0,-1,0,12,1,84
533,E2 money,9,26,female,52,1352033,7,12,12,bank,1,38,0,no,0,-1,0,2,1,152
534,E2 money,9,26,female,53,1363661,76,2,10,bank,1,14,8,no,0,-1,0,2,0,0
535,E2 money,9,26,female,54,1377829,99,2,0,bust,-1,-28,-2,no,0,-1,0,2,1,172
536,E2 money,9,26,female,55,1397569,86,2,8,bank,1,12,6,no,0,-1,0,2,1,158
537,E2 money,9,26,female,56,1413036,79,2,8,bank,1,7,6,no,0,-1,0,2,1,90
538,E2 money,9,26,female,57,1424302,45,2,6,bank,1,8,4,no,0,-1,0,3,1,297
539,E2 money,9,26,female,58,1437355,99,3,9,bank,1,36,6,no,0,-1,0,12,0,0
540,E2 money,9,26,female,59,1457369,25,12,10,bust,-1,-20,-2,no,0,-1,0,NA,NA,NA
541,E2 money,10,34,female,0,231743,85,5,1,bust,-1,-200,-4,no,0,-1,0,7,1,126
542,E2 money,10,34,female,1,266830,18,7,11,bank,1,200,4,no,0,-1,22,2,1,188
543,E2 money,10,34,female,2,289858,94,2,9,bank,1,179,7,no,0,-1,32,3,1,150
544,E2 money,10,34,female,3,312079,50,3,12,bank,1,188,9,no,0,-1,33,1,1,3
545,E2 money,10,34,female,4,333986,3,1,2,bank,1,113,1,no,0,-1,72,7,0,0
546,E2 money,10,34,female,5,356382,34,7,5,bust,-1,-48,-2,no,0,-1,-35,4,1,24
547,E2 money,10,34,female,6,377837,6,4,5,bank,1,200,1,no,0,-1,28,3,0,0
548,E2 money,10,34,female,7,398002,11,3,0,bust,-1,0,-3,no,0,-1,48,6,1,396
549,E2 money,10,34,female,8,423331,66,6,7,bank,1,156,1,yes,1,1,116,5,1,360
550,E2 money,10,34,female,9,449253,72,5,9,bank,1,146,4,no,0,-1,62,2,1,72
551,E2 money,10,34,female,10,474187,36,2,11,bank,1,138,9,no,0,-1,81,5,1,80
552,E2 money,10,34,female,11,494649,16,5,8,bank,1,122,3,no,0,-1,65,7,0,0
553,E2 money,10,34,female,12,525443,96,7,4,bust,-1,-120,-3,no,0,-1,27,8,0,0
